142,-17.4937,-10.1,35
143,-16.619,-10.605,35
144,-15.7443,-11.11,35
145,-14.8697,-11.615,35
146,-13.995,-12.12,35
147,-13.1203,-12.625,35
148,-12.2456,-13.13,35
149,-11.3709,-13.635,35
150,-10.4962,-14.14,35
151,-9.62154,-14.645,35
152,-8.74686,-15.15,35
153,-7.87217,-15.655,35
154,-6.99749,-16.16,35
155,-6.1228,-16.665,35
156,-5.24811,-17.17,35
157,-4.37343,-17.675,35
158,-3.49874,-18.18,35
159,-2.62406,-18.685,35
160,2.62406,-18.685,35
161,3.49874,-18.18,35
162,4.37343,-17.675,35
163,5.24811,-17.17,35
164,6.1228,-16.665,35
165,6.99749,-16.16,35
166,7.87217,-15.655,35
167,8.74686,-15.15,35
168,9.62154,-14.645,35
169,10.4962,-14.14,35
170,11.3709,-13.635,35
171,12.2456,-13.13,35
172,13.1203,-12.625,35
173,13.995,-12.12,35
174,14.8697,-11.615,35
175,15.7443,-11.11,35
176,16.619,-10.605,35
177,17.4937,-10.1,35
178,17.4937,-9.09,35
179,17.4937,-8.08,35
180,17.4937,-7.07,35
181,17.4937,-6.06,35
182,17.4937,-5.05,35
183,17.4937,-4.04,35
184,17.4937,-3.03,35
185,17.4937,-2.02,35
186,17.4937,-1.01,35
187,17.4937,0,35
188,17.4937,1.01,35
189,17.4937,2.02,35
190,17.4937,3.03,35
191,17.4937,4.04,35
192,17.4937,5.05,35
193,17.4937,6.06,35
194,17.4937,7.07,35
195,17.4937,8.08,35
196,17.4937,9.09,35
197,17.4937,10.1,35
198,16.619,10.605,35
199,15.7443,11.11,35
200,14.8697,11.615,35
201,13.995,12.12,35
202,13.1203,12.625,35
203,12.2456,13.13,35
204,11.3709,13.635,35
205,10.4962,14.14,35
206,9.62154,14.645,35
207,8.74686,15.15,35
208,7.87217,15.655,35
209,6.99749,16.16,35
210,6.1228,16.665,35
211,5.24811,17.17,35
212,4.37343,17.675,35
213,3.49874,18.18,35
214,2.62406,18.685,35
215,-2.62406,19.695,35
216,-3.49874,19.19,35
217,-4.37343,18.685,35
218,-5.24811,18.18,35
219,-6.1228,17.675,35
220,-6.99749,17.17,35
221,-7.87217,16.665,35
222,-8.74686,16.16,35
223,-9.62154,15.655,35
224,-10.4962,15.15,35
225,-11.3709,14.645,35
226,-12.2456,14.14,35
227,-13.1203,13.635,35
228,-13.995,13.13,35
229,-14.8697,12.625,35
230,-15.7443,12.12,35
231,-16.619,11.615,35
232,-17.4937,11.11,35
233,-18.3684,10.605,35
234,-18.3684,9.595,35
235,-18.3684,8.585,35
236,-18.3684,7.575,35
237,-18.3684,6.565,35
238,-18.3684,5.555,35
239,-18.3684,4.545,35
240,-18.3684,3.535,35
241,-18.3684,2.525,35
242,-18.3684,1.515,35
243,-18.3684,0.505,35
244,-18.3684,-0.505,35
245,-18.3684,-1.515,35
246,-18.3684,-2.525,35
247,-18.3684,-3.535,35
248,-18.3684,-4.545,35
249,-18.3684,-5.555,35
250,-18.3684,-6.565,35
251,-18.3684,-7.575,35
252,-18.3684,-8.585,35
253,-18.3684,-9.595,35
254,-18.3684,-10.605,35
255,-17.4937,-11.11,35
256,-16.619,-11.615,35
257,-15.7443,-12.12,35
258,-14.8697,-12.625,35
259,-13.995,-13.13,35
260,-13.1203,-13.635,35
261,-12.2456,-14.14,35
262,-11.3709,-14.645,35
263,-10.4962,-15.15,35
264,-9.62154,-15.655,35
265,-8.74686,-16.16,35
266,-7.87217,-16.665,35
267,-6.99749,-17.17,35
268,-6.1228,-17.675,35
269,-5.24811,-18.18,35
270,-4.37343,-18.685,35
271,-3.49874,-19.19,35
272,-2.62406,-19.695,35
273,2.62406,-19.695,35
274,3.49874,-19.19,35
275,4.37343,-18.685,35
276,5.24811,-18.18,35
277,6.1228,-17.675,35
278,6.99749,-17.17,35
279,7.87217,-16.665,35
280,8.74686,-16.16,35
281,9.62154,-15.655,35
282,10.4962,-15.15,35
283,11.3709,-14.645,35
284,12.2456,-14.14,35
285,13.1203,-13.635,35
286,13.995,-13.13,35
287,14.8697,-12.625,35
288,15.7443,-12.12,35
289,16.619,-11.615,35
290,17.4937,-11.11,35
291,18.3684,-10.605,35
292,18.3684,-9.595,35
293,18.3684,-8.585,35
294,18.3684,-7.575,35
295,18.3684,-6.565,35
296,18.3684,-5.555,35
297,18.3684,-4.545,35
298,18.3684,-3.535,35
299,18.3684,-2.525,35
300,18.3684,-1.515,35
301,18.3684,-0.505,35
302,18.3684,0.505,35
303,18.3684,1.515,35
304,18.3684,2.525,35
305,18.3684,3.535,35
306,18.3684,4.545,35
307,18.3684,5.555,35
308,18.3684,6.565,35
309,18.3684,7.575,35
310,18.3684,8.585,35
311,18.3684,9.595,35
312,18.3684,10.605,35
313,17.4937,11.11,35
314,16.619,11.615,35
315,15.7443,12.12,35
316,14.8697,12.625,35
317,13.995,13.13,35
318,13.1203,13.635,35
319,12.2456,14.14,35
320,11.3709,14.645,35
321,10.4962,15.15,35
322,9.62154,15.655,35
323,8.74686,16.16,35
324,7.87217,16.665,35
325,6.99749,17.17,35
326,6.1228,17.675,35
327,5.24811,18.18,35
328,4.37343,18.685,35
329,3.49874,19.19,35
330,2.62406,19.695,35
331,-2.62406,20.705,35
332,-3.49874,20.2,35
333,-4.37343,19.695,35
334,-5.24811,19.19,35
335,-6.1228,18.685,35
336,-6.99749,18.18,35
337,-7.87217,17.675,35
338,-8.74686,17.17,35
339,-9.62154,16.665,35
340,-10.4962,16.16,35
341,-11.3709,15.655,35
342,-12.2456,15.15,35
343,-13.1203,14.645,35
344,-13.995,14.14,35
345,-14.8697,13.635,35
346,-15.7443,13.13,35
347,-16.619,12.625,35
348,-17.4937,12.12,35
349,-18.3684,11.615,35
350,-19.2431,11.11,35
351,-19.2431,10.1,35
352,-19.2431,9.09,35
353,-19.2431,8.08,35
354,-19.2431,7.07,35
355,-19.2431,6.06,35
356,-19.2431,5.05,35
357,-19.2431,4.04,35
358,-19.2431,3.03,35
359,-19.2431,2.02,35
360,-19.2431,1.01,35
361,-19.2431,0,35
362,-19.2431,-1.01,35
363,-19.2431,-2.02,35
364,-19.2431,-3.03,35
365,-19.2431,-4.04,35
366,-19.2431,-5.05,35
367,-19.2431,-6.06,35
368,-19.2431,-7.07,35
369,-19.2431,-8.08,35
370,-19.2431,-9.09,35
371,-19.2431,-10.1,35
372,-19.2431,-11.11,35
373,-18.3684,-11.615,35
374,-17.4937,-12.12,35
375,-16.619,-12.625,35
376,-15.7443,-13.13,35
377,-14.8697,-13.635,35
378,-13.995,-14.14,35
379,-13.1203,-14.645,35
380,-12.2456,-15.15,35
381,-11.3709,-15.655,35
382,-10.4962,-16.16,35
383,-9.62154,-16.665,35
384,-8.74686,-17.17,35
385,-7.87217,-17.675,35
386,-6.99749,-18.18,35
387,-6.1228,-18.685,35
388,-5.24811,-19.19,35
389,-4.37343,-19.695,35
390,-3.49874,-20.2,35
391,-2.62406,-20.705,35
392,2.62406,-20.705,35
393,3.49874,-20.2,35
394,4.37343,-19.695,35
395,5.24811,-19.19,35
396,6.1228,-18.685,35
397,6.99749,-18.18,35
398,7.87217,-17.675,35
399,8.74686,-17.17,35
400,9.62154,-16.665,35
401,10.4962,-16.16,35
402,11.3709,-15.655,35
403,12.2456,-15.15,35
404,13.1203,-14.645,35
405,13.995,-14.14,35
406,14.8697,-13.635,35
407,15.7443,-13.13,35
408,16.619,-12.625,35
409,17.4937,-12.12,35
410,18.3684,-11.615,35
411,19.2431,-11.11,35
412,19.2431,-10.1,35
413,19.2431,-9.09,35
414,19.2431,-8.08,35
415,19.2431,-7.07,35
416,19.2431,-6.06,35
417,19.2431,-5.05,35
418,19.2431,-4.04,35
419,19.2431,-3.03,35
420,19.2431,-2.02,35
421,19.2431,-1.01,35
422,19.2431,0,35
423,19.2431,1.01,35
424,19.2431,2.02,35
425,19.2431,3.03,35
426,19.2431,4.04,35
427,19.2431,5.05,35
428,19.2431,6.06,35
429,19.2431,7.07,35
430,19.2431,8.08,35
431,19.2431,9.09,35
432,19.2431,10.1,35
433,19.2431,11.11,35
434,18.3684,11.615,35
435,17.4937,12.12,35
436,16.619,12.625,35
437,15.7443,13.13,35
438,14.8697,13.635,35
439,13.995,14.14,35
440,13.1203,14.645,35
441,12.2456,15.15,35
442,11.3709,15.655,35
443,10.4962,16.16,35
444,9.62154,16.665,35
445,8.74686,17.17,35
446,7.87217,17.675,35
447,6.99749,18.18,35
448,6.1228,18.685,35
449,5.24811,19.19,35
450,4.37343,19.695,35
451,3.49874,20.2,35
452,2.62406,20.705,35
453,-2.62406,21.715,35
454,-3.49874,21.21,35
455,-4.37343,20.705,35
456,-5.24811,20.2,35
457,-6.1228,19.695,35
458,-6.99749,19.19,35
459,-7.87217,18.685,35
460,-8.74686,18.18,35
461,-9.62154,17.675,35
462,-10.4962,17.17,35
463,-11.3709,16.665,35
464,-12.2456,16.16,35
465,-13.1203,15.655,35
466,-13.995,15.15,35
467,-14.8697,14.645,35
468,-15.7443,14.14,35
469,-16.619,13.635,35
470,-17.4937,13.13,35
471,-18.3684,12.625,35
472,-19.2431,12.12,35
473,-20.1178,11.615,35
474,-20.1178,10.605,35
475,-20.1178,9.595,35
476,-20.1178,8.585,35
477,-20.1178,7.575,35
478,-20.1178,6.565,35
479,-20.1178,5.555,35
480,-20.1178,4.545,35
481,-20.1178,3.535,35
482,-20.1178,2.525,35
483,-20.1178,1.515,35
484,-20.1178,0.505,35
485,-20.1178,-0.505,35
486,-20.1178,-1.515,35
487,-20.1178,-2.525,35
488,-20.1178,-3.535,35
489,-20.1178,-4.545,35
490,-20.1178,-5.555,35
491,-20.1178,-6.565,35
492,-20.1178,-7.575,35
493,-20.1178,-8.585,35
494,-20.1178,-9.595,35
495,-20.1178,-10.605,35
496,-20.1178,-11.615,35
497,-19.2431,-12.12,35
498,-18.3684,-12.625,35
499,-17.4937,-13.13,35
500,-16.619,-13.635,35
501,-15.7443,-14.14,35
502,-14.8697,-14.645,35
503,-13.995,-15.15,35
504,-13.1203,-15.655,35
505,-12.2456,-16.16,35
506,-11.3709,-16.665,35
507,-10.4962,-17.17,35
508,-9.62154,-17.675,35
509,-8.74686,-18.18,35
510,-7.87217,-18.685,35
511,-6.99749,-19.19,35
512,-6.1228,-19.695,35
513,-5.24811,-20.2,35
514,-4.37343,-20.705,35
515,-3.49874,-21.21,35
516,-2.62406,-21.715,35
517,2.62406,-21.715,35
518,3.49874,-21.21,35
519,4.37343,-20.705,35
520,5.24811,-20.2,35
521,6.1228,-19.695,35
522,6.99749,-19.19,35
523,7.87217,-18.685,35
524,8.74686,-18.18,35
525,9.62154,-17.675,35
526,10.4962,-17.17,35
527,11.3709,-16.665,35
528,12.2456,-16.16,35
529,13.1203,-15.655,35
530,13.995,-15.15,35
531,14.8697,-14.645,35
532,15.7443,-14.14,35
533,16.619,-13.635,35
534,17.4937,-13.13,35
535,18.3684,-12.625,35
536,19.2431,-12.12,35
537,20.1178,-11.615,35
538,20.1178,-10.605,35
539,20.1178,-9.595,35
540,20.1178,-8.585,35
541,20.1178,-7.575,35
542,20.1178,-6.565,35
543,20.1178,-5.555,35
544,20.1178,-4.545,35
545,20.1178,-3.535,35
546,20.1178,-2.525,35
547,20.1178,-1.515,35
548,20.1178,-0.505,35
549,20.1178,0.505,35
550,20.1178,1.515,35
551,20.1178,2.525,35
552,20.1178,3.535,35
553,20.1178,4.545,35
554,20.1178,5.555,35
555,20.1178,6.565,35
556,20.1178,7.575,35
557,20.1178,8.585,35
558,20.1178,9.595,35
559,20.1178,10.605,35
560,20.1178,11.615,35
561,19.2431,12.12,35
562,18.3684,12.625,35
563,17.4937,13.13,35
564,16.619,13.635,35
565,15.7443,14.14,35
566,14.8697,14.645,35
567,13.995,15.15,35
568,13.1203,15.655,35
569,12.2456,16.16,35
570,11.3709,16.665,35
571,10.4962,17.17,35
572,9.62154,17.675,35
573,8.74686,18.18,35
574,7.87217,18.685,35
575,6.99749,19.19,35
576,6.1228,19.695,35
577,5.24811,20.2,35
578,4.37343,20.705,35
579,3.49874,21.21,35
580,2.62406,21.715,35
581,-2.62406,22.725,35
582,-3.49874,22.22,35
583,-4.37343,21.715,35
584,-5.24811,21.21,35
585,-6.1228,20.705,35
586,-6.99749,20.2,35
587,-7.87217,19.695,35
588,-8.74686,19.19,35
589,-9.62154,18.685,35
590,-10.4962,18.18,35
591,-11.3709,17.675,35
592,-12.2456,17.17,35
593,-13.1203,16.665,35
594,-13.995,16.16,35
595,-14.8697,15.655,35
596,-15.7443,15.15,35
597,-16.619,14.645,35
598,-17.4937,14.14,35
599,-18.3684,13.635,35
600,-19.2431,13.13,35
601,-20.1178,12.625,35
602,-20.9925,12.12,35
603,-20.9925,11.11,35
604,-20.9925,10.1,35
605,-20.9925,9.09,35
606,-20.9925,8.08,35
607,-20.9925,7.07,35
608,-20.9925,6.06,35
609,-20.9925,5.05,35
610,-20.9925,4.04,35
611,-20.9925,3.03,35
612,-20.9925,2.02,35
613,-20.9925,1.01,35
614,-20.9925,0,35
615,-20.9925,-1.01,35
616,-20.9925,-2.02,35
617,-20.9925,-3.03,35
618,-20.9925,-4.04,35
619,-20.9925,-5.05,35
620,-20.9925,-6.06,35
621,-20.9925,-7.07,35
622,-20.9925,-8.08,35
623,-20.9925,-9.09,35
624,-20.9925,-10.1,35
625,-20.9925,-11.11,35
626,-20.9925,-12.12,35
627,-20.1178,-12.625,35
628,-19.2431,-13.13,35
629,-18.3684,-13.635,35
630,-17.4937,-14.14,35
631,-16.619,-14.645,35
632,-15.7443,-15.15,35
633,-14.8697,-15.655,35
634,-13.995,-16.16,35
635,-13.1203,-16.665,35
636,-12.2456,-17.17,35
637,-11.3709,-17.675,35
638,-10.4962,-18.18,35
639,-9.62154,-18.685,35
640,-8.74686,-19.19,35
641,-7.87217,-19.695,35
642,-6.99749,-20.2,35
643,-6.1228,-20.705,35
644,-5.24811,-21.21,35
645,-4.37343,-21.715,35
646,-3.49874,-22.22,35
647,-2.62406,-22.725,35
648,2.62406,-22.725,35
649,3.49874,-22.22,35
650,4.37343,-21.715,35
651,5.24811,-21.21,35
652,6.1228,-20.705,35
653,6.99749,-20.2,35
654,7.87217,-19.695,35
655,8.74686,-19.19,35
656,9.62154,-18.685,35
657,10.4962,-18.18,35
658,11.3709,-17.675,35
659,12.2456,-17.17,35
660,13.1203,-16.665,35
661,13.995,-16.16,35
662,14.8697,-15.655,35
663,15.7443,-15.15,35
664,16.619,-14.645,35
665,17.4937,-14.14,35
666,18.3684,-13.635,35
667,19.2431,-13.13,35
668,20.1178,-12.625,35
669,20.9925,-12.12,35
670,20.9925,-11.11,35
671,20.9925,-10.1,35
672,20.9925,-9.09,35
673,20.9925,-8.08,35
674,20.9925,-7.07,35
675,20.9925,-6.06,35
676,20.9925,-5.05,35
677,20.9925,-4.04,35
678,20.9925,-3.03,35
679,20.9925,-2.02,35
680,20.9925,-1.01,35
681,20.9925,0,35
682,20.9925,1.01,35
683,20.9925,2.02,35
684,20.9925,3.03,35
685,20.9925,4.04,35
686,20.9925,5.05,35
687,20.9925,6.06,35
688,20.9925,7.07,35
689,20.9925,8.08,35
690,20.9925,9.09,35
691,20.9925,10.1,35
692,20.9925,11.11,35
693,20.9925,12.12,35
694,20.1178,12.625,35
695,19.2431,13.13,35
696,18.3684,13.635,35
697,17.4937,14.14,35
698,16.619,14.645,35
699,15.7443,15.15,35
700,14.8697,15.655,35
701,13.995,16.16,35
702,13.1203,16.665,35
703,12.2456,17.17,35
704,11.3709,17.675,35
705,10.4962,18.18,35
706,9.62154,18.685,35
707,8.74686,19.19,35
708,7.87217,19.695,35
709,6.99749,20.2,35
710,6.1228,20.705,35
711,5.24811,21.21,35
712,4.37343,21.715,35
713,3.49874,22.22,35
714,2.62406,22.725,35
715,-2.62406,23.735,35
716,-3.49874,23.23,35
717,-4.37343,22.725,35
718,-5.24811,22.22,35
719,-6.1228,21.715,35
720,-6.99749,21.21,35
721,-7.87217,20.705,35
722,-8.74686,20.2,35
723,-9.62154,19.695,35
724,-10.4962,19.19,35
725,-11.3709,18.685,35
726,-12.2456,18.18,35
727,-13.1203,17.675,35
728,-13.995,17.17,35
729,-14.8697,16.665,35
730,-15.7443,16.16,35
731,-16.619,15.655,35
732,-17.4937,15.15,35
733,-18.3684,14.645,35
734,-19.2431,14.14,35
735,-20.1178,13.635,35
736,-20.9925,13.13,35
737,-21.8671,12.625,35
738,-21.8671,11.615,35
739,-21.8671,10.605,35
740,-21.8671,9.595,35
741,-21.8671,8.585,35
742,-21.8671,7.575,35
743,-21.8671,6.565,35
744,-21.8671,5.555,35
745,-21.8671,4.545,35
746,-21.8671,3.535,35
747,-21.8671,2.525,35
748,-21.8671,1.515,35
749,-21.8671,0.505,35
750,-21.8671,-0.505,35
751,-21.8671,-1.515,35
752,-21.8671,-2.525,35
753,-21.8671,-3.535,35
754,-21.8671,-4.545,35
755,-21.8671,-5.555,35
756,-21.8671,-6.565,35
757,-21.8671,-7.575,35
758,-21.8671,-8.585,35
759,-21.8671,-9.595,35
760,-21.8671,-10.605,35
761,-21.8671,-11.615,35
762,-21.8671,-12.625,35
763,-20.9925,-13.13,35
764,-20.1178,-13.635,35
765,-19.2431,-14.14,35
766,-18.3684,-14.645,35
767,-17.4937,-15.15,35
768,-16.619,-15.655,35
769,-15.7443,-16.16,35
770,-14.8697,-16.665,35
771,-13.995,-17.17,35
772,-13.1203,-17.675,35
773,-12.2456,-18.18,35
774,-11.3709,-18.685,35
775,-10.4962,-19.19,35
776,-9.62154,-19.695,35
777,-8.74686,-20.2,35
778,-7.87217,-20.705,35
779,-6.99749,-21.21,35
780,-6.1228,-21.715,35
781,-5.24811,-22.22,35
782,-4.37343,-22.725,35
783,-3.49874,-23.23,35
784,-2.62406,-23.735,35
785,2.62406,-23.735,35
786,3.49874,-23.23,35
787,4.37343,-22.725,35
788,5.24811,-22.22,35
789,6.1228,-21.715,35
790,6.99749,-21.21,35
791,7.87217,-20.705,35
792,8.74686,-20.2,35
793,9.62154,-19.695,35
794,10.4962,-19.19,35
795,11.3709,-18.685,35
796,12.2456,-18.18,35
797,13.1203,-17.675,35
798,13.995,-17.17,35
799,14.8697,-16.665,35
800,15.7443,-16.16,35
801,16.619,-15.655,35
802,17.4937,-15.15,35
803,18.3684,-14.645,35
804,19.2431,-14.14,35
805,20.1178,-13.635,35
806,20.9925,-13.13,35
807,21.8671,-12.625,35
808,21.8671,-11.615,35
809,21.8671,-10.605,35
810,21.8671,-9.595,35
811,21.8671,-8.585,35
812,21.8671,-7.575,35
813,21.8671,-6.565,35
814,21.8671,-5.555,35
815,21.8671,-4.545,35
816,21.8671,-3.535,35
817,21.8671,-2.525,35
818,21.8671,-1.515,35
819,21.8671,-0.505,35
820,21.8671,0.505,35
821,21.8671,1.515,35
822,21.8671,2.525,35
823,21.8671,3.535,35
824,21.8671,4.545,35
825,21.8671,5.555,35
826,21.8671,6.565,35
827,21.8671,7.575,35
828,21.8671,8.585,35
829,21.8671,9.595,35
830,21.8671,10.605,35
831,21.8671,11.615,35
832,21.8671,12.625,35
833,20.9925,13.13,35
834,20.1178,13.635,35
835,19.2431,14.14,35
836,18.3684,14.645,35
837,17.4937,15.15,35
838,16.619,15.655,35
839,15.7443,16.16,35
840,14.8697,16.665,35
841,13.995,17.17,35
842,13.1203,17.675,35
843,12.2456,18.18,35
844,11.3709,18.685,35
845,10.4962,19.19,35
846,9.62154,19.695,35
847,8.74686,20.2,35
848,7.87217,20.705,35
849,6.99749,21.21,35
850,6.1228,21.715,35
851,5.24811,22.22,35
852,4.37343,22.725,35
853,3.49874,23.23,35
854,2.62406,23.735,35
855,-2.62406,24.745,35
856,-3.49874,24.24,35
857,-4.37343,23.735,35
858,-5.24811,23.23,35
859,-6.1228,22.725,35
860,-6.99749,22.22,35
861,-7.87217,21.715,35
862,-8.74686,21.21,35
863,-9.62154,20.705,35
864,-10.4962,20.2,35
865,-11.3709,19.695,35
866,-12.2456,19.19,35
867,-13.1203,18.685,35
868,-13.995,18.18,35
869,-14.8697,17.675,35
870,-15.7443,17.17,35
871,-16.619,16.665,35
872,-17.4937,16.16,35
873,-18.3684,15.655,35
874,-19.2431,15.15,35
875,-20.1178,14.645,35
876,-20.9925,14.14,35
877,-21.8671,13.635,35
878,-22.7418,13.13,35
879,-22.7418,12.12,35
880,-22.7418,11.11,35
881,-22.7418,10.1,35
882,-22.7418,9.09,35
883,-22.7418,8.08,35
884,-22.7418,7.07,35
885,-22.7418,6.06,35
886,-22.7418,5.05,35
887,-22.7418,4.04,35
888,-22.7418,3.03,35
889,-22.7418,2.02,35
890,-22.7418,1.01,35
891,-22.7418,0,35
892,-22.7418,-1.01,35
893,-22.7418,-2.02,35
894,-22.7418,-3.03,35
895,-22.7418,-4.04,35
896,-22.7418,-5.05,35
897,-22.7418,-6.06,35
898,-22.7418,-7.07,35
899,-22.7418,-8.08,35
900,-22.7418,-9.09,35
901,-22.7418,-10.1,35
902,-22.7418,-11.11,35
903,-22.7418,-12.12,35
904,-22.7418,-13.13,35
905,-21.8671,-13.635,35
906,-20.9925,-14.14,35
907,-20.1178,-14.645,35
908,-19.2431,-15.15,35
909,-18.3684,-15.655,35
910,-17.4937,-16.16,35
911,-16.619,-16.665,35
912,-15.7443,-17.17,35
913,-14.8697,-17.675,35
914,-13.995,-18.18,35
915,-13.1203,-18.685,35
916,-12.2456,-19.19,35
917,-11.3709,-19.695,35
918,-10.4962,-20.2,35
919,-9.62154,-20.705,35
920,-8.74686,-21.21,35
921,-7.87217,-21.715,35
922,-6.99749,-22.22,35
923,-6.1228,-22.725,35
924,-5.24811,-23.23,35
925,-4.37343,-23.735,35
926,-3.49874,-24.24,35
927,-2.62406,-24.745,35
928,2.62406,-24.745,35
929,3.49874,-24.24,35
930,4.37343,-23.735,35
931,5.24811,-23.23,35
932,6.1228,-22.725,35
933,6.99749,-22.22,35
934,7.87217,-21.715,35
935,8.74686,-21.21,35
936,9.62154,-20.705,35
937,10.4962,-20.2,35
938,11.3709,-19.695,35
939,12.2456,-19.19,35
940,13.1203,-18.685,35
941,13.995,-18.18,35
942,14.8697,-17.675,35
943,15.7443,-17.17,35
944,16.619,-16.665,35
945,17.4937,-16.16,35
946,18.3684,-15.655,35
947,19.2431,-15.15,35
948,20.1178,-14.645,35
949,20.9925,-14.14,35
950,21.8671,-13.635,35
951,22.7418,-13.13,35
952,22.7418,-12.12,35
953,22.7418,-11.11,35
954,22.7418,-10.1,35
955,22.7418,-9.09,35
956,22.7418,-8.08,35
957,22.7418,-7.07,35
958,22.7418,-6.06,35
959,22.7418,-5.05,35
960,22.7418,-4.04,35
961,22.7418,-3.03,35
962,22.7418,-2.02,35
963,22.7418,-1.01,35
964,22.7418,0,35
965,22.7418,1.01,35
966,22.7418,2.02,35
967,22.7418,3.03,35
968,22.7418,4.04,35
969,22.7418,5.05,35
970,22.7418,6.06,35
971,22.7418,7.07,35
972,22.7418,8.08,35
973,22.7418,9.09,35
974,22.7418,10.1,35
975,22.7418,11.11,35
976,22.7418,12.12,35
977,22.7418,13.13,35
978,21.8671,13.635,35
979,20.9925,14.14,35
980,20.1178,14.645,35
981,19.2431,15.15,35
982,18.3684,15.655,35
983,17.4937,16.16,35
984,16.619,16.665,35
985,15.7443,17.17,35
986,14.8697,17.675,35
987,13.995,18.18,35
988,13.1203,18.685,35
989,12.2456,19.19,35
990,11.3709,19.695,35
991,10.4962,20.2,35
992,9.62154,20.705,35
993,8.74686,21.21,35
994,7.87217,21.715,35
995,6.99749,22.22,35
996,6.1228,22.725,35
997,5.24811,23.23,35
998,4.37343,23.735,35
999,3.49874,24.24,35
1000,2.62406,24.745,35
1001,-6.25721,23.8136,35
1002,-7.1331,23.308,35
1003,-8.00898,22.8023,35
1004,-8.88487,22.2966,35
1005,-9.76075,21.7909,35
1006,-10.6366,21.2852,35
1007,-11.5125,20.7795,35
